Property URL,MLS ID,Listing description,Property type,Number of days on Zillow,Property price (USD),Price was cut,Price cut amount (USD),Price cut date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Broker name,Broker agent,Street address,City,Zip,State,Country
https://www.zillow.com/homedetails/25817-Hunter-Ln-Katy-TX-77494/27532434_zpid/,,House for sale,Single Family,60,3200000,No,,,6193,sqft,516.71,3.3,acres,6,7,Martha Turner Sotheby's International Realty,,25817 Hunter Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/24222-Prairie-Glen-Ln-Katy-TX-77493/305257818_zpid/,,House for sale,Single Family,3,412000,No,,,2889,sqft,142.61,6242.15,sqft,5,4,Keller Williams Hou Preferred,,24222 Prairie Glen Ln,Katy,77493,TX,USA
https://www.zillow.com/homedetails/3606-Bristleleaf-Dr-Katy-TX-77449/28545501_zpid/,,House for sale,Single Family,,355000,Yes,5000,06/09/2023,2478,sqft,143.26,7034.94,sqft,4,3,House Matchmaker Group,,3606 Bristleleaf Dr,Katy,77449,TX,USA
https://www.zillow.com/homedetails/5103-Azalea-Meadow-Ln-Katy-TX-77494/80059659_zpid/,,House for sale,Single Family,18,439999,No,,,2438,sqft,180.48,5797.84,sqft,4,3,Executive Texas Realty,,5103 Azalea Meadow Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/29511-Gordon-Sevilla-St-Katy-TX-77494/2058922484_zpid/,,House for sale,Single Family,,350000,Yes,7000,06/07/2023,2082,sqft,168.11,6124.54,sqft,4,2,"eXp Realty, LLC",,29511 Gordon Sevilla St,Katy,77494,TX,USA
https://www.zillow.com/homedetails/3303-Wimberly-Place-Ln-Katy-TX-77494/117506461_zpid/,,House for sale,Single Family,4,848000,No,,,4531,sqft,187.16,10633,sqft,5,7,Keller Williams Premier Realty Katy,,3303 Wimberly Place Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/1719-Great-Meadows-Dr-Katy-TX-77493/80534778_zpid/,,House for sale,Single Family,21,289000,No,,,1747,sqft,165.43,6050.48,sqft,3,2,Sanders Family Real Estate,,1719 Great Meadows Dr,Katy,77493,TX,USA
https://www.zillow.com/homedetails/2103-Legends-Way-Katy-TX-77493/242105790_zpid/,,House for sale,Single Family,81,1500000,No,,,4834,sqft,310.3,0.54,acres,4,4,"eXp Realty, LLC",,2103 Legends Way,Katy,77493,TX,USA
https://www.zillow.com/homedetails/9419-W-Nightingale-Hill-Ln-Katy-TX-77494/118394918_zpid/,,House for sale,Single Family,53,450000,No,,,2312,sqft,194.64,6786.65,sqft,4,3,Coldwell Banker Realty,,9419 W Nightingale Hill Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/24506-Bluestar-Blossom-Trl-Katy-TX-77493/2057450706_zpid/,,New construction,Unknown,1,573753,No,,,2903,sqft,197.64,7578,sqft,4,4,Brookfield Residential,,24506 Bluestar Blossom Trl,Katy,77493,TX,USA
https://www.zillow.com/homedetails/4306-Hawk-Meadow-Dr-Katy-TX-77449/28449482_zpid/,,House for sale,Single Family,,230000,No,,,1441,sqft,159.61,4935.35,sqft,3,2,Realty Kings Properties,,4306 Hawk Meadow Dr,Katy,77449,TX,USA
https://www.zillow.com/homedetails/4314-Kircher-Park-Ln-Katy-TX-77494/2057284507_zpid/,,New construction,Unknown,7,347990,No,,,2031,sqft,171.34,,,4,2,REALM Real Estate Professional,,4314 Kircher Park Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/5414-Pembrokeshire-Cir-Katy-TX-77449/338053594_zpid/,,House for sale,Single Family,,319999,Yes,9991,05/31/2023,1757,sqft,182.13,9879.41,sqft,4,2,"eXp Realty, LLC",,5414 Pembrokeshire Cir,Katy,77449,TX,USA
https://www.zillow.com/homedetails/25203-Florina-Ranch-Dr-Katy-TX-77494/84752168_zpid/,,House for sale,Single Family,,349900,No,,,1817,sqft,192.57,5248.98,sqft,3,2,Intex Realty,,25203 Florina Ranch Dr,Katy,77494,TX,USA
https://www.zillow.com/homedetails/5123-Steep-Forest-Cir-Katy-TX-77494/112151418_zpid/,,House for sale,Single Family,,759950,Yes,15050,06/01/2023,4301,sqft,176.69,9099.68,sqft,5,4,Coldwell Banker Realty,,5123 Steep Forest Cir,Katy,77494,TX,USA
https://www.zillow.com/homedetails/3618-Benbrook-Springs-Ln-Katy-TX-77449/161420109_zpid/,,House for sale,Single Family,117,436000,No,,,3120,sqft,139.74,10493.6,sqft,4,4,"Coldwell Banker Realty, Cy-Fair Office",,3618 Benbrook Springs Ln,Katy,77449,TX,USA
https://www.zillow.com/homedetails/19403-Plantain-Dr-Katy-TX-77449/28395068_zpid/,,Multi-family home for sale,Multi Family,32,230000,No,,,1734,sqft,132.64,9931.68,sqft,3,2,Real Properties,,19403 Plantain Dr,Katy,77449,TX,USA
https://www.zillow.com/homedetails/6335-Shadowbrook-Hollow-Trl-Katy-TX-77493/305344715_zpid/,,House for sale,Single Family,,345000,Yes,4995,05/25/2023,1620,sqft,212.96,7191.76,sqft,3,2,"CB&A, Realtors-Katy",,6335 Shadowbrook Hollow Trl,Katy,77493,TX,USA
https://www.zillow.com/homedetails/19458-Cypress-River-Dr-Katy-TX-77449/28423950_zpid/,,House for sale,Single Family,,215000,Yes,19990,04/11/2023,1147,sqft,187.45,4948.42,sqft,3,2,SevenTwenty Realty and Investm,,19458 Cypress River Dr,Katy,77449,TX,USA
https://www.zillow.com/homedetails/2210-Arrowwood-Trl-Katy-TX-77494/65714815_zpid/,,House for sale,Single Family,,785000,Yes,10000,05/23/2023,4436,sqft,176.96,0.32,acres,5,5,"CB&A, Realtors-Katy",,2210 Arrowwood Trl,Katy,77494,TX,USA
https://www.zillow.com/homedetails/5710-Heart-Pine-Way-Katy-TX-77494/72058945_zpid/,,House for sale,Single Family,,998600,Yes,59400,05/20/2023,5291,sqft,188.74,0.47,acres,5,6,"Great Wall Realty, LLC",,5710 Heart Pine Way,Katy,77494,TX,USA
https://www.zillow.com/homedetails/4730-Pitts-Rd-Katy-TX-77493/58676530_zpid/,,House for sale,Single Family,,850000,Yes,25000,06/07/2023,3757,sqft,226.24,2.31,acres,5,3,"Compass RE Texas, LLC Heights",,4730 Pitts Rd,Katy,77493,TX,USA
https://www.zillow.com/homedetails/6502-Mert-St-Katy-TX-77493/53574334_zpid/,,House for sale,Single Family,4,390000,No,,,1973,sqft,197.67,9374.11,sqft,3,2,NetWorth Realty Houston North,,6502 Mert St,Katy,77493,TX,USA
https://www.zillow.com/homedetails/28255-Daystrom-Ln-Katy-TX-77494/80071063_zpid/,,House for sale,Single Family,,500000,Yes,50000,05/18/2023,3151,sqft,158.68,8280.76,sqft,4,4,REALM Real Estate Professional,,28255 Daystrom Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/4810-Hollowvine-Ln-Katy-TX-77494/72052843_zpid/,,House for sale,Single Family,,1585000,Yes,65000,05/17/2023,5025,sqft,315.42,0.42,acres,4,5,RE/MAX Cinco Ranch,,4810 Hollowvine Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/2234-Townhall-Ln-Katy-TX-77449/28267800_zpid/,,House for sale,Single Family,,245000,Yes,15000,06/08/2023,1681,sqft,145.75,6899.9,sqft,3,2,Tricia Turner Properties,,2234 Townhall Ln,Katy,77449,TX,USA
https://www.zillow.com/homedetails/26402-Prairie-School-Ln-Katy-TX-77494/120559698_zpid/,,House for sale,Single Family,,690000,Yes,10000,05/31/2023,4109,sqft,167.92,0.26,acres,4,4,BHGRE Gary Greene,,26402 Prairie School Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/1401-Bob-White-Ave-Katy-TX-77493/28460548_zpid/,,House for sale,Single Family,5,325000,No,,,2223,sqft,146.2,6224.72,sqft,4,3,"PRG, Realtors",,1401 Bob White Ave,Katy,77493,TX,USA
https://www.zillow.com/homedetails/20511-Cat-Springs-Ct-Katy-TX-77449/28483443_zpid/,,House for sale,Single Family,,273900,No,,,1596,sqft,171.62,6268.28,sqft,3,2,Keller Williams Realty -SW,,20511 Cat Springs Ct,Katy,77449,TX,USA
https://www.zillow.com/homedetails/2714-Shannon-Forest-Ct-Katy-TX-77494/59753688_zpid/,,House for sale,Single Family,,670000,No,,,3968,sqft,168.85,8306.89,sqft,5,4,RE/MAX Cinco Ranch,,2714 Shannon Forest Ct,Katy,77494,TX,USA
https://www.zillow.com/homedetails/27914-Rumson-Dr-Katy-TX-77494/120889010_zpid/,,House for sale,Single Family,,1075200,Yes,24600,06/06/2023,4893,sqft,219.74,0.32,acres,5,5,RE/MAX Southwest,,27914 Rumson Dr,Katy,77494,TX,USA
https://www.zillow.com/homedetails/9203-Lily-Glen-Ct-Katy-TX-77494/80051744_zpid/,,House for sale,Single Family,5,675000,No,,,3944,sqft,171.15,0.28,acres,4,4,Martha Turner Sotheby's International Realty,,9203 Lily Glen Ct,Katy,77494,TX,USA
https://www.zillow.com/homedetails/3823-Banks-Ridge-Ln-Katy-TX-77449/68413232_zpid/,,House for sale,Single Family,16,289900,No,,,2048,sqft,141.55,5168,sqft,3,3,ECHOSTATE REALTY INC,,3823 Banks Ridge Ln,Katy,77449,TX,USA
https://www.zillow.com/homedetails/30239-Lone-Peak-Dr-Katy-TX-77494/2057201089_zpid/,,New construction,Unknown,4,353990,No,,,2199,sqft,160.98,,,5,3,REALM Real Estate Professional,,30239 Lone Peak Dr,Katy,77494,TX,USA
https://www.zillow.com/homedetails/6618-Wellington-Meadows-Dr-Katy-TX-77449/80564315_zpid/,,House for sale,Single Family,,310000,Yes,5000,06/04/2023,2280,sqft,135.96,7392.13,sqft,4,3,REALM Real Estate Professional,,6618 Wellington Meadows Dr,Katy,77449,TX,USA
https://www.zillow.com/homedetails/20847-Settlers-Lake-Cir-N-Katy-TX-77449/68421477_zpid/,,House for sale,Single Family,10,340000,No,,,2560,sqft,132.81,4896.14,sqft,5,3,B & W Realty Group LLC,,20847 Settlers Lake Cir N,Katy,77449,TX,USA
https://www.zillow.com/homedetails/27114-Downing-Park-Blvd-Katy-TX-77494/89632031_zpid/,,House for sale,Single Family,,675000,Yes,14000,06/06/2023,3357,sqft,201.07,7862.58,sqft,4,4,Paragon Property Group,,27114 Downing Park Blvd,Katy,77494,TX,USA
https://www.zillow.com/homedetails/26502-Collett-Ct-Katy-TX-77493/2057181090_zpid/,,New construction,Unknown,,290000,No,,,1485,sqft,195.29,,,3,2,LennarVillageBldr-JaredTurner,,26502 Collett Ct,Katy,77493,TX,USA
https://www.zillow.com/homedetails/29235-Red-Rocks-Park-Dr-Katy-TX-77494/2068739419_zpid/,,House for sale,Single Family,,539000,Yes,20000,06/07/2023,3317,sqft,162.5,6233.44,sqft,4,4,Glad Realty LLC,,29235 Red Rocks Park Dr,Katy,77494,TX,USA
https://www.zillow.com/homedetails/2331-Riata-Park-Ct-Katy-TX-77494/89619864_zpid/,,House for sale,Single Family,5,950000,No,,,4497,sqft,211.25,0.29,acres,5,5,Douglas Elliman Real Estate,,2331 Riata Park Ct,Katy,77494,TX,USA
https://www.zillow.com/homedetails/24514-Rathford-Ct-Katy-TX-77494/59753519_zpid/,,House for sale,Single Family,,425000,Yes,15000,06/07/2023,2165,sqft,196.3,7100.28,sqft,4,3,"CB&A, Realtors-Katy",,24514 Rathford Ct,Katy,77494,TX,USA
https://www.zillow.com/homedetails/19107-Winding-Trail-Ln-Katy-TX-77449/28476186_zpid/,,House for sale,Single Family,11,290000,No,,,1827,sqft,158.73,7723.19,sqft,3,3,"Compass RE Texas, LLCKaty",,19107 Winding Trail Ln,Katy,77449,TX,USA
https://www.zillow.com/homedetails/1730-Dominion-Heights-Ln-Katy-TX-77423/245544651_zpid/,,House for sale,Single Family,4,390000,No,,,2090,sqft,186.6,6873.77,sqft,4,2,Ross & Marshall Realty,,1730 Dominion Heights Ln,Katy,77423,TX,USA
https://www.zillow.com/homedetails/1615-Primrose-Ln-Katy-TX-77493/242105143_zpid/,,House for sale,Single Family,3,865000,No,,,4432,sqft,195.17,8698.93,sqft,5,6,Nydan Real Estate Group,,1615 Primrose Ln,Katy,77493,TX,USA
https://www.zillow.com/homedetails/24202-Falcon-Point-Dr-Katy-TX-77494/27555098_zpid/,,House for sale,Single Family,,569000,Yes,10000,05/12/2023,3681,sqft,154.58,10023.16,sqft,5,4,BHGRE Gary Greene,,24202 Falcon Point Dr,Katy,77494,TX,USA
https://www.zillow.com/homedetails/26007-Fiona-Sky-Ln-Katy-TX-77494/84078300_zpid/,,House for sale,Single Family,,729000,Yes,60000,06/11/2023,4186,sqft,174.15,9898,sqft,5,5,Complete Property Services,,26007 Fiona Sky Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/23131-San-Nicholas-Pl-Katy-TX-77494/72049782_zpid/,,House for sale,Single Family,,1089000,Yes,51000,06/03/2023,4847,sqft,224.68,0.25,acres,4,5,"eXp Realty, LLC",,23131 San Nicholas Pl,Katy,77494,TX,USA
https://www.zillow.com/homedetails/3522-Paganini-Pl-Katy-TX-77493/251276996_zpid/,,House for sale,Single Family,34,350000,No,,,2500,sqft,140,5174.93,sqft,4,3,United Real Estate,,3522 Paganini Pl,Katy,77493,TX,USA
https://www.zillow.com/homedetails/23834-Sumac-Bluff-Trl-Katy-TX-77493/2057491204_zpid/,,New construction,Unknown,19,345190,No,,,1817,sqft,189.98,,,3,3,Chesmar Homes,,23834 Sumac Bluff Trl,Katy,77493,TX,USA
https://www.zillow.com/homedetails/3303-Upland-Spring-Trce-Katy-TX-77493/161422553_zpid/,,House for sale,Single Family,,320000,Yes,5000,06/10/2023,2169,sqft,147.53,4883.08,sqft,3,3,"Van Slyke Real Estate, LLC",,3303 Upland Spring Trce,Katy,77493,TX,USA
https://www.zillow.com/homedetails/3639-Slocom-Dr-Katy-TX-77449/55482725_zpid/,,House for sale,Single Family,,361800,Yes,1200,06/05/2023,2913,sqft,124.2,6019.99,sqft,4,3,Walzel Properties,,3639 Slocom Dr,Katy,77449,TX,USA
https://www.zillow.com/homedetails/26411-Katy-Springs-Ln-Katy-TX-77494/125695739_zpid/,,House for sale,Single Family,,1395000,No,,,5668,sqft,246.12,0.31,acres,5,6,"Compass RE Texas, LLC",,26411 Katy Springs Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/4735-Ivy-Meadow-Ln-Katy-TX-77449/80579263_zpid/,,House for sale,Single Family,,289000,Yes,6000,06/07/2023,1930,sqft,149.74,7169.98,sqft,3,3,J.D. Realty,,4735 Ivy Meadow Ln,Katy,77449,TX,USA
https://www.zillow.com/homedetails/3219-Shiloh-Cliff-Ln-Katy-TX-77494/118403460_zpid/,,House for sale,Single Family,,1250000,Yes,50000,05/25/2023,5314,sqft,235.23,0.32,acres,5,6,"eXp Realty, LLC",,3219 Shiloh Cliff Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/0-Roberts-Rd-Katy-TX-77494/2100493048_zpid/,,Lot / Land for sale,Lot/Land,,65000,Yes,58999,06/02/2023,,,,5715.07,sqft,,,"Nowlin Realty Group , LLC",,0 Roberts Rd,Katy,77494,TX,USA
https://www.zillow.com/homedetails/7318-Lagrange-Poin-Katy-TX-77493/2058164195_zpid/,,New construction,Unknown,,529861,Yes,6700,05/20/2023,2564,sqft,206.65,7425,sqft,4,4,"DFH Realty Texas, LLC",,7318 Lagrange Poin,Katy,77493,TX,USA
https://www.zillow.com/homedetails/2122-Goodwin-Dr-Katy-TX-77493/28331743_zpid/,,House for sale,Single Family,,257000,Yes,8000,05/25/2023,1579,sqft,162.76,5776.06,sqft,3,2,Walzel Properties,,2122 Goodwin Dr,Katy,77493,TX,USA
https://www.zillow.com/homedetails/18826-Reynolds-Park-Dr-Katy-TX-77449/80570309_zpid/,,House for sale,Single Family,,265000,No,,,1740,sqft,152.3,3624.19,sqft,3,3,ERA Legacy Living,,18826 Reynolds Park Dr,Katy,77449,TX,USA
https://www.zillow.com/homedetails/7126-Lucky-Star-Ln-Katy-TX-77494/82734123_zpid/,,House for sale,Single Family,5,640000,No,,,3373,sqft,189.74,8289.47,sqft,4,4,"CB&A, Realtors-Katy",,7126 Lucky Star Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/1814-Grayson-Lakes-Blvd-Katy-TX-77494/82707668_zpid/,,House for sale,Single Family,,690000,Yes,25000,06/09/2023,4028,sqft,171.3,0.27,acres,4,4,BHGRE Gary Greene,,1814 Grayson Lakes Blvd,Katy,77494,TX,USA
https://www.zillow.com/homedetails/25807-Shannonwood-Ct-Katy-TX-77494/82710875_zpid/,,House for sale,Single Family,,895000,Yes,30000,06/11/2023,4777,sqft,187.36,0.3,acres,5,4,"De Geurin Realty, Inc.",,25807 Shannonwood Ct,Katy,77494,TX,USA
https://www.zillow.com/homedetails/2615-Rainflower-Meadow-Ln-Katy-TX-77494/245541749_zpid/,,House for sale,Single Family,3,1630000,No,,,5684,sqft,286.77,0.39,acres,6,6,RE/MAX Cinco Ranch,,2615 Rainflower Meadow Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/4730-Avellino-Base-Dr-Katy-TX-77449/338057489_zpid/,,House for sale,Single Family,4,325000,No,,,1758,sqft,184.87,6651.61,sqft,4,2,Steeplechase Realty,,4730 Avellino Base Dr,Katy,77449,TX,USA
https://www.zillow.com/homedetails/27615-Guthrie-Ridge-Ln-Katy-TX-77494/89632168_zpid/,,House for sale,Single Family,,949900,No,,,4851,sqft,195.82,0.35,acres,5,4,"eXp Realty, LLC",,27615 Guthrie Ridge Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/24802-Mills-Lake-Ct-Katy-TX-77494/82721836_zpid/,,House for sale,Single Family,67,1700000,No,,,5865,sqft,289.86,1.01,acres,6,6,"Real Broker, LLC",,24802 Mills Lake Ct,Katy,77494,TX,USA
https://www.zillow.com/homedetails/3818-Golden-Willow-Ct-Katy-TX-77449/62583740_zpid/,,House for sale,Single Family,,357500,Yes,2500,06/06/2023,2911,sqft,122.81,6899.9,sqft,5,4,"CB&A, Realtors-Katy",,3818 Golden Willow Ct,Katy,77449,TX,USA
https://www.zillow.com/homedetails/6619-Lavender-Bend-Ln-Katy-TX-77494/84754240_zpid/,,House for sale,Single Family,4,399900,No,,,2182,sqft,183.27,9861.98,sqft,3,2,ReKonnection,,6619 Lavender Bend Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/4219-Kendall-Rock-Ln-Katy-TX-77449/124870542_zpid/,,House for sale,Single Family,3,350000,No,,,1965,sqft,178.12,5436.29,sqft,4,2,iSelect Realty,,4219 Kendall Rock Ln,Katy,77449,TX,USA
https://www.zillow.com/homedetails/21047-Carmel-Valley-Dr-Katy-TX-77449/28289501_zpid/,,House for sale,Single Family,7,279000,No,,,1669,sqft,167.17,6599.34,sqft,3,2,"PRG, Realtors",,21047 Carmel Valley Dr,Katy,77449,TX,USA
https://www.zillow.com/homedetails/2319-Precision-Ln-Katy-TX-77493/2058164191_zpid/,,New construction,Unknown,,597654,Yes,517,05/10/2023,2898,sqft,206.23,7611,sqft,4,3,"DFH Realty Texas, LLC",,2319 Precision Ln,Katy,77493,TX,USA
https://www.zillow.com/homedetails/26902-Harbor-Xing-Katy-TX-77494/2057174061_zpid/,,New construction,Unknown,,270000,No,,,1683,sqft,160.43,,,4,2,LennarVillageBldr-JaredTurner,,26902 Harbor Xing,Katy,77494,TX,USA
https://www.zillow.com/homedetails/11823-Creekside-Shore-Cir-Cypress-TX-77433/337102911_zpid/,,House for sale,Single Family,,625000,No,,,2663,sqft,234.7,9496.08,sqft,4,4,B & W Realty Group LLC,,11823 Creekside Shore Cir,Cypress,77433,TX,USA
https://www.zillow.com/homedetails/163-August-Lakes-Dr-Katy-TX-77493/252346418_zpid/,,House for sale,Single Family,97,2325000,No,,,4999,sqft,465.09,1,acres,5,6,Southern Realty Group,,163 August Lakes Dr,Katy,77493,TX,USA
https://www.zillow.com/homedetails/2643-Banyon-Gulch-Ln-Katy-TX-77493/305216807_zpid/,,House for sale,Single Family,,614999,Yes,5000,06/08/2023,4020,sqft,152.98,8908.02,sqft,5,4,Coldwell Banker Realty,,2643 Banyon Gulch Ln,Katy,77493,TX,USA
https://www.zillow.com/homedetails/8907-Bluehaw-Meadow-Ln-Katy-TX-77494/72058934_zpid/,,House for sale,Single Family,18,1198000,No,,,4894,sqft,244.79,0.36,acres,5,5,BHHS Karapasha Realty,,8907 Bluehaw Meadow Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/5050-Juniper-Spring-Trl-Katy-TX-77449/121114718_zpid/,,House for sale,Single Family,17,339999,No,,,2690,sqft,126.39,4852.58,sqft,4,3,REALM Real Estate Professional,,5050 Juniper Spring Trl,Katy,77449,TX,USA
https://www.zillow.com/homedetails/27806-Norfolk-Trail-Ln-Katy-TX-77494/89631671_zpid/,,House for sale,Single Family,5,915000,No,,,4335,sqft,211.07,0.35,acres,4,4,RE/MAX Cinco Ranch,,27806 Norfolk Trail Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/27515-Middlesprings-Ln-Katy-TX-77494/245578363_zpid/,,House for sale,Single Family,9,648500,No,,,3946,sqft,164.34,9535.28,sqft,5,4,Coldwell Banker Realty,,27515 Middlesprings Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/22323-Bellow-Glen-Dr-Katy-TX-77449/80577269_zpid/,,House for sale,Single Family,4,335000,No,,,2225,sqft,150.56,5749.92,sqft,3,2,"CB&A, Realtors",,22323 Bellow Glen Dr,Katy,77449,TX,USA
https://www.zillow.com/homedetails/3022-Upland-Spring-Trce-Katy-TX-77493/118399349_zpid/,,House for sale,Single Family,,350000,No,,,3260,sqft,107.36,4957.13,sqft,5,3,Orchard Brokerage,,3022 Upland Spring Trce,Katy,77493,TX,USA
https://www.zillow.com/homedetails/3203-Tall-Sycamore-Trl-Katy-TX-77493/124871361_zpid/,,House for sale,Single Family,,459990,Yes,10000,06/12/2023,4484,sqft,102.58,5980.79,sqft,5,4,5th Stream Realty,,3203 Tall Sycamore Trl,Katy,77493,TX,USA
https://www.zillow.com/homedetails/5022-Lord-Crest-Ln-Katy-TX-77493/251269298_zpid/,,House for sale,Single Family,3,410000,No,,,2804,sqft,146.22,5384.02,sqft,5,3,BHGRE Gary Greene,,5022 Lord Crest Ln,Katy,77493,TX,USA
https://www.zillow.com/homedetails/6491-Calgary-Woods-Ln-Katy-TX-77494/117506007_zpid/,,Townhouse for sale,Townhouse,5,339000,No,,,1567,sqft,216.34,4716,sqft,3,3,FYI Realty-Katy,,6491 Calgary Woods Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/24230-Ivory-Sunset-Ln-Katy-TX-77493/161439719_zpid/,,House for sale,Single Family,25,450000,No,,,3483,sqft,129.2,7697.05,sqft,4,3,"eXp Realty, LLC",,24230 Ivory Sunset Ln,Katy,77493,TX,USA
https://www.zillow.com/community/cane-island-65-homesites/2061922217_zpid/,,New construction,Unknown,,547990,No,,,2708,sqft,202.36,,,4,3,,,"Larkwood Plan, Cane Island - 65' Homesites",Katy,77493,TX,USA
https://www.zillow.com/homedetails/3711-Deepwind-Bay-Ct-Katy-TX-77493/161438725_zpid/,,House for sale,Single Family,,450000,Yes,15000,06/09/2023,2621,sqft,171.69,0.28,acres,4,3,Keller Williams Premier Realty Katy,,3711 Deepwind Bay Ct,Katy,77493,TX,USA
https://www.zillow.com/homedetails/5303-Lacey-Oak-Meadow-Dr-Katy-TX-77494/80051091_zpid/,,House for sale,Single Family,,524990,No,,,2911,sqft,180.35,7178.69,sqft,4,3,Texas Premier Realty,,5303 Lacey Oak Meadow Dr,Katy,77494,TX,USA
https://www.zillow.com/homedetails/4835-San-Gregorio-Ln-Katy-TX-77493/251265334_zpid/,,House for sale,Single Family,10,365000,No,,,2240,sqft,162.95,6250.86,sqft,4,3,RE/MAX Cinco Ranch,,4835 San Gregorio Ln,Katy,77493,TX,USA
https://www.zillow.com/homedetails/4811-Mesquite-Meadow-Ln-Katy-TX-77494/89619520_zpid/,,House for sale,Single Family,14,940000,No,,,5218,sqft,180.15,0.25,acres,5,6,Keller Williams Premier Realty Katy,,4811 Mesquite Meadow Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/26306-Norwhich-Valley-Ct-Katy-TX-77494/119971113_zpid/,,House for sale,Single Family,,985000,Yes,15000,06/10/2023,5246,sqft,187.76,0.36,acres,4,6,Coldwell Banker Realty,,26306 Norwhich Valley Ct,Katy,77494,TX,USA
https://www.zillow.com/homedetails/23526-Fairway-Valley-Ln-Katy-TX-77494/82726000_zpid/,,House for sale,Single Family,,799900,No,,,3525,sqft,226.92,0.3,acres,3,3,RE/MAX Grand,,23526 Fairway Valley Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/1529-Robin-Ave-Katy-TX-77493/28460431_zpid/,,House for sale,Single Family,,330000,Yes,15000,05/05/2023,1847,sqft,178.67,6242.15,sqft,4,2,"Compass RE Texas, LLCKaty",,1529 Robin Ave,Katy,77493,TX,USA
https://www.zillow.com/homedetails/23731-Celeste-Fig-Dr-Katy-TX-77493/2068706737_zpid/,,Townhouse for sale,Townhouse,3,410000,No,,,1996,sqft,205.41,6545,sqft,3,3,Orchard Brokerage,,23731 Celeste Fig Dr,Katy,77493,TX,USA
https://www.zillow.com/homedetails/19219-Sandelford-Dr-Katy-TX-77449/118395687_zpid/,,House for sale,Single Family,,304000,Yes,9000,05/31/2023,2440,sqft,124.59,4944.06,sqft,4,3,Realty Associates,,19219 Sandelford Dr,Katy,77449,TX,USA
https://www.zillow.com/homedetails/2327-Lambert-Dr-Katy-TX-77493/2062847030_zpid/,,New construction,Unknown,,536480,No,,,2539,sqft,211.3,7611,sqft,4,4,"DFH Realty Texas, LLC",,2327 Lambert Dr,Katy,77493,TX,USA
https://www.zillow.com/homedetails/6015-Bradworthy-Dr-Katy-TX-77449/84044589_zpid/,,House for sale,Single Family,,269900,Yes,5100,06/09/2023,1360,sqft,198.46,5248.98,sqft,3,2,RE/MAX Elite Properties,,6015 Bradworthy Dr,Katy,77449,TX,USA
https://www.zillow.com/homedetails/24215-Asher-Hollow-Ln-Katy-TX-77493/299449526_zpid/,,House for sale,Single Family,4,359900,No,,,1914,sqft,188.04,6076.62,sqft,3,2,Texas Realty Select,,24215 Asher Hollow Ln,Katy,77493,TX,USA
https://www.zillow.com/homedetails/244-Summer-Sunrise-Dr-Katy-TX-77493/336809525_zpid/,,House for sale,Single Family,12,949000,No,,,4159,sqft,228.18,0.35,acres,5,5,B & W Realty Group LLC,,244 Summer Sunrise Dr,Katy,77493,TX,USA
https://www.zillow.com/homedetails/3803-Glenfield-Shadow-Ct-Katy-TX-77493/161437216_zpid/,,House for sale,Single Family,18,465000,No,,,3598,sqft,129.24,7954.06,sqft,4,3,Keller Williams Premier Realty Katy,,3803 Glenfield Shadow Ct,Katy,77493,TX,USA
https://www.zillow.com/homedetails/20723-Oakley-Falls-Dr-Katy-TX-77449/338052099_zpid/,,House for sale,Single Family,,359990,Yes,10000,06/12/2023,2795,sqft,128.8,5684.58,sqft,4,3,M&M Realty,,20723 Oakley Falls Dr,Katy,77449,TX,USA
https://www.zillow.com/homedetails/3615-Rocky-Ledge-Ln-Katy-TX-77494/80053453_zpid/,,House for sale,Single Family,,505000,Yes,13000,06/08/2023,3004,sqft,168.11,6211.66,sqft,4,4,Martha Turner Sotheby's International Realty,,3615 Rocky Ledge Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/3026-Lantana-Trl-Katy-TX-77493/2057730349_zpid/,,House for sale,Single Family,,519900,Yes,18100,06/10/2023,2299,sqft,226.14,6987.02,sqft,4,3,Mission Real Estate Group,,3026 Lantana Trl,Katy,77493,TX,USA
